,web-scraper-order,web-scraper-start-url,Book_name,price,condition,image-src
118,1543863142-2076,https://www.rulistings.com/Books,Orgo Textbooks 7th edition 7th edition 7th edition,60,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/91916fb0-d49d-4232-8f84-3088d228bbdc_1504665865369thumb.jpg
119,1543863142-2863,https://www.rulistings.com/Books,Biochemistry Student Companion (8th Edition) 8th edition,80,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/702f117f-ddad-4253-9bc4-1b847d5b810b_1503849860017thumb.jpg
120,1543863142-1889,https://www.rulistings.com/Books,Several cycling books 1st edition,35,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/885b762a-5084-472a-9270-fc299afc9b43_1515814932315thumb.jpg
121,1543863142-2517,https://www.rulistings.com/Books,Calculus Sixth Edition Chapters 1-5 6th edition,60,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/5059aada-c54d-40bf-b054-17031cf25433_1500073622520thumb.jpg
122,1543863142-2545,https://www.rulistings.com/Books,Microeconomics  4th edition,20,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/ba58d7bb-5df1-4943-b654-d1eccaec47d8_1536599636119thumb.jpg
123,1543863142-2014,https://www.rulistings.com/Books,Microeconomics  4th edition,5,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/a11ec6b7-f9c8-4040-89b7-9ab95a8d9cbd_1515985623177thumb.jpg
124,1543863142-2267,https://www.rulistings.com/Books,Human Geography; A Concise Introduction 15th edition,10,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/574153c1-bed3-4b28-bd78-1d2a66034f0f_1516212044545thumb.jpg
125,1543863142-1811,https://www.rulistings.com/Books,Real College Essays That Work 1st edition,50,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/50702c2a-423f-4f6b-a9cd-2bcbe657b5cf_1513885455045thumb.jpg
126,1543863142-1600,https://www.rulistings.com/Books,Management Skills Fall 2016 2nd edition,70,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/4c08c2f6-ea6e-43b5-a90e-2318d27103d7_1513885581215thumb.jpg
127,1543863142-2478,https://www.rulistings.com/Books,Abstract Algebra 3rd edition,60,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/bd715f23-46c5-48b5-8331-cf6caa9b2906_1504811105851thumb.jpg
128,1543863142-2418,https://www.rulistings.com/Books,Statistics for the Behavioral Sciences 9th edition,95,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/2a8ac0ea-176c-4ad3-a7b2-4f0b235f5404_1505007832342thumb.jpg
129,1543863142-2340,https://www.rulistings.com/Books,Taxation of Individuals 1st edition,1,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/ddf77966-27c5-419e-b2d5-c609ba846adc_1537928561517thumb.jpg
130,1543863142-2483,https://www.rulistings.com/Books,The New Humanities Reader and Keys for Writers 5th edition,50,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/81b8a63d-0852-4520-89a6-ab10e19583ef_1530388903375thumb.jpg
131,1543863142-1800,https://www.rulistings.com/Books,Precalculus: Mathematics for Calculus 7th edition,45,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/29c44b07-4dd0-499e-bae7-7e0e8349fda2_1505155020201thumb.jpg
132,1543863142-1779,https://www.rulistings.com/Books,Organic Chemistry 7th Edition 7th edition 7th edition,40,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2c5129f7-2664-4be0-b880-7d9f4094ddfe_1503967992743thumb.jpg
133,1543863142-2431,https://www.rulistings.com/Books,"Avanzando: Gramatica espanola y lectura, ISBN: 9781118280232 7th edition",45,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/2c5129f7-2664-4be0-b880-7d9f4094ddfe_1503967992743thumb.jpg
134,1543863142-2821,https://www.rulistings.com/Books,Management Skills 2nd edition 2nd edition,10,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/93b83c1c-6749-4afc-9fdf-db8ab3ad85ea_1504652805601thumb.jpg
135,1543863142-1425,https://www.rulistings.com/Books,Introduction to Microeconomics  5th edition,140,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/2a98e795-b2b7-46aa-8d7c-7c8031049a98_1516509851902thumb.jpg
136,1543863142-2686,https://www.rulistings.com/Books,The Classic Fairy Tales 1st edition,95,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/c4dbbc7e-c753-4338-8416-b170c741e4fe_1516252598522thumb.jpg
137,1543863142-2715,https://www.rulistings.com/Books,Benson's Microbiological Applications: Lab Manual 12th edition,100,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/338bf714-f08e-4b67-9b95-b5ac592f60d4_1515529179131thumb.jpg
138,1543863142-2003,https://www.rulistings.com/Books,Pharmaceutical Calculations  15th edition,95,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d9f460a8-a7d8-4ba2-a445-7dece2a44680_1536026288963thumb.jpg
139,1543863142-1497,https://www.rulistings.com/Books,Points of Departure  3rd edition,10,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/2feb1fcd-2423-40b8-9af5-9d562f36db56_1516651686807thumb.jpg
140,1543863142-2230,https://www.rulistings.com/Books,"Introduction to Management, Rutgers Custom Edition 1st edition",150,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/763b0a8b-af95-4afe-bcae-a784e9483879_1514406070619thumb.jpg
141,1543863142-2022,https://www.rulistings.com/Books,Calculus 6th edition,5,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e94f0a78-d2b1-4b59-bcb7-a14a07263218_1536109493046thumb.jpg
142,1543863142-1888,https://www.rulistings.com/Books,Shapeshifters 1st edition,80,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/82bd39e5-2b74-41fb-a8f6-228e8749456a_1527828522455thumb.jpg
143,1543863142-2385,https://www.rulistings.com/Books,Scientific and Technical Writing Today: From Problem to Proposal  3rd edition,3,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/0fdb43ca-caae-4fe0-bba8-a2bd7e5a34a8_1503614472519thumb.jpg
144,1543863142-2518,https://www.rulistings.com/Books,Management Skills (RED COVER) + Team Handbook 2nd edition,20,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/8395327c-8cef-4fe0-aa1d-08d24875701e_1514752537425thumb.jpg
145,1543863142-2190,https://www.rulistings.com/Books,Points of Departure and Precalculus  3rd edition,3,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f19e5846-e0d4-4819-8ecc-42adb9c74592_1518755680852thumb.jpg
146,1543863142-2162,https://www.rulistings.com/Books,Health Care USA: Understanding Its Organization and Delivery 8th edition,55,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/0be5b34d-97ab-46d3-a25f-b8b85496c343_1502981517733thumb.jpg
147,1543863142-2899,https://www.rulistings.com/Books,"Strategic Management: Competitiveness and Globalization, ISBN: 9781285425177 11th edition",55,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d0f4433f-4e16-408f-b3de-1b00dcd135bd_1499397731462thumb.jpg
148,1543863142-2816,https://www.rulistings.com/Books,Scientific and Technical Writing Today: From Problem to Proposal  3rd edition,3,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5e96f4a7-d389-4efe-852d-95a2cc2d91e2_1504667110571thumb.jpg
149,1543863142-2279,https://www.rulistings.com/Books,Financial Accounting 9th edition,65,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/3ac7da2b-6386-4d12-a570-16f9214f27f6_1502163067529thumb.jpg
150,1543863142-2278,https://www.rulistings.com/Books,Points of Departure  3rd edition,75,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/82e97293-b144-4736-9389-f3873c4bbf0a_1505880724756thumb.jpg
151,1543863142-2095,https://www.rulistings.com/Books,Medical Terminology Exercises in Etymology  3rd edition,115,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/8db00a78-7a2f-4fc6-82c8-1b607b9fe0de_1515200621895thumb.jpg
152,1543863142-1884,https://www.rulistings.com/Books,Abstract Algebra 3rd edition,3,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/45ec68df-2435-4785-8012-9877e2ccc073_1503689146407thumb.jpg
153,1543863142-1835,https://www.rulistings.com/Books,Sears and salinger Thermodynamics kinetic theory and statistical thermodynamics  3rd edition,75,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/d4efd19f-3fa2-4837-9a1d-a4784e13c4fe_1517267744345thumb.jpg
154,1543863142-2067,https://www.rulistings.com/Books,Social Psychology 9th edition,150,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/ddf77966-27c5-419e-b2d5-c609ba846adc_1537928561517thumb.jpg
155,1543863142-2544,https://www.rulistings.com/Books,The New Humanities Reader 5th edition,130,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/452cf873-1e7a-4513-bf41-2ce3d12dd469_1536761631895thumb.jpg
156,1543863142-2900,https://www.rulistings.com/Books,Health Education Creating Strategies For School and Community Health  4th edition,55,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f1029ffc-6422-4c74-a4ee-ffae265f822e_1498863706288thumb.jpg
157,1543863142-1992,https://www.rulistings.com/Books,Discrete Mathematics and it's Applications AND Student's Solutions Guide 7th edition,25,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/e2885749-007c-48c2-87b8-4311c94d7afb_1514751989489thumb.jpg
158,1543863142-1927,https://www.rulistings.com/Books,Intro to Management Book 1st edition,140,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9571daa5-ab6c-4123-89b9-7d93fb59ce65_1514525877045thumb.jpg
159,1543863142-1687,https://www.rulistings.com/Books,Precalculus: Mathematics for Calculus 7th edition,6,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/76a119b8-fcb7-4c4e-8610-2c03af6e5334_1502980584677thumb.jpg
160,1543863142-1427,https://www.rulistings.com/Books,Points of Departure 3rd edition,20,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ba58d7bb-5df1-4943-b654-d1eccaec47d8_1536599636119thumb.jpg
161,1543863142-1822,https://www.rulistings.com/Books,Kung Fu (I): An Elementary Chinese  1st edition,58,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ba58d7bb-5df1-4943-b654-d1eccaec47d8_1536599636119thumb.jpg
162,1543863142-2514,https://www.rulistings.com/Books,"The New Humanities Reader, Richard E. Miller and Kurt Spellmeyer 5th edition",30,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/68fbc2fa-70b4-4e6b-92a7-c88bd8cb02e4_1516313655890thumb.jpg
163,1543863142-1531,https://www.rulistings.com/Books,"Public Health, The Development of a Discipline  1st edition",70,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d7931e81-5055-4839-8138-065452a4d7bf_1504666537234thumb.jpg
164,1543863142-1668,https://www.rulistings.com/Books,Introduction to Epidemiology 6th edition 6th edition,15,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/0866a6f5-26e3-4311-925e-916c79b0d9c3_1517433878344thumb.jpg
165,1543863142-2681,https://www.rulistings.com/Books,Numerical Methods for Engineers 6th edition,90,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b382ed0e-b426-4d90-8db3-d698a8031a15_1516291370022thumb.jpg
166,1543863142-2787,https://www.rulistings.com/Books,Chemistry Structure and Properties by Tro 1st edition,80,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/354adf6c-9a20-4733-a07a-e8505c394c46_1504896603399thumb.jpg
167,1543863142-2401,https://www.rulistings.com/Books,Introduction to Microeconomics  5th edition,65,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/93b83c1c-6749-4afc-9fdf-db8ab3ad85ea_1504652805601thumb.jpg
168,1543863142-2077,https://www.rulistings.com/Books,Beautiful Boy and TWEAK 1st edition,95,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6d28968b-604f-4f84-9b0f-5b12097c9d75_1505355888193thumb.jpg
169,1543863142-1588,https://www.rulistings.com/Books,Management Skills 2nd edition,"1,280",Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/9058f0da-dafc-4fb6-a4aa-664b7fa72f7d_1504986026564thumb.jpg
170,1543863142-1661,https://www.rulistings.com/Books,Management Skills 2017 Fall Yellow 2nd edition,6,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/87ecaec0-ae1f-4eb0-95ff-9be820da73aa_1504320083681thumb.jpg
171,1543863142-2735,https://www.rulistings.com/Books,Psychology: Themes and Variations  9th edition,15,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/02a88ba0-ad63-4627-99ef-c5e811c64b6e_1514250889813thumb.jpg
172,1543863142-1604,https://www.rulistings.com/Books,Seven Theories of Religion - Daniel Pals 1st edition,55,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/6380ea6b-6a71-4917-9152-0e4f1657cc58_1505064532528thumb.jpg
173,1543863142-2600,https://www.rulistings.com/Books,Chemistry Structure and Properties: 2nd Edition 2nd edition,25,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/d2c011b1-9bdb-47fc-a0c0-a73ba00061a5_1530388513665thumb.jpg
174,1543863142-2495,https://www.rulistings.com/Books,New humanities reader 5th edition,70,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/2e8d37c9-e1ce-4db7-b08a-a08b5e9eda0b_1535072889527thumb.jpg
175,1543863142-1733,https://www.rulistings.com/Books,Microsoft Office Excel 2013  1st edition,25,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/c5b84a52-5267-4081-917b-8623816ff688_1505239143129thumb.jpg
176,1543863142-2765,https://www.rulistings.com/Books,Introduction to International Relations: Enduring Questions & Contemporary Perspectives 1st edition,100,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/0ee118fa-f608-4dd8-880d-8489a0d658c3_1505667256509thumb.jpg
177,1543863142-2112,https://www.rulistings.com/Books,Management skills 2nd edition,35,Acceptable condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
178,1543863142-2249,https://www.rulistings.com/Books,Social Psychology 9th edition,3,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/4654fda5-8b18-4552-bd55-24f5eb7acc19_1536761831790thumb.jpg
179,1543863142-1543,https://www.rulistings.com/Books,Macroeconomic Policy and Practice Mishkin 2nd edition,70,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e5a2f4a9-ab95-4fba-9803-0542c7313745_1528688575871thumb.jpg
180,1543863142-2281,https://www.rulistings.com/Books,Sears & Zemansky's University Physics by Young and Freedman 14th edition,"1,280",Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/f24c61dd-68f0-432c-b1e2-da3e58979f11_1498863111935thumb.jpg
181,1543863142-1621,https://www.rulistings.com/Books,Management Skills 2nd edition,5,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d18ff763-260c-4a35-92db-101db2c51f62_1515454264476thumb.jpg
182,1543863142-1757,https://www.rulistings.com/Books,Advanced Accounting 12th edition,150,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/ed612d62-b096-42a7-9ee6-273104ba191f_1516680148215thumb.jpg
183,1543863142-2764,https://www.rulistings.com/Books,Calculus special edition chapters 1-5  6th edition,5,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/cf8b3da5-4069-4f71-8428-e06f8bd3220b_1505678252921thumb.jpg
184,1543863142-2878,https://www.rulistings.com/Books,[SOLD] Management Skills - Required Book for Class 2nd edition,120,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/0be5b34d-97ab-46d3-a25f-b8b85496c343_1502981517733thumb.jpg
185,1543863142-2184,https://www.rulistings.com/Books,Calculus Special Edition Chapters 1-5 6th edition,45,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/4457fa51-6486-4db6-80af-39a6bcf943dd_1517265552959thumb.jpg
186,1543863142-2611,https://www.rulistings.com/Books,"Calculus by Jon Rogawski (151, 152, 251) 2nd edition",50,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/de5466c3-6784-489f-9db3-492cc0e54817_1527829585559thumb.jpg
187,1543863142-1928,https://www.rulistings.com/Books,Manhattan Prep GRE 5lb Book of Practice Problems 20th edition,140,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/29ffaaf9-3f7f-4d20-afaf-53cd3a4c3954_1503967573634thumb.jpg
188,1543863142-2324,https://www.rulistings.com/Books,"The Tail of the Raccoon, Part II A Scientific Short Story 1st edition",130,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/b832b788-711b-4443-9403-e1b4cefb2e2f_1536341847071thumb.jpg
189,1543863142-2566,https://www.rulistings.com/Books,Cost Accounting (15th Edition) (Hardcover)  15th edition,100,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/12804553-a1c5-4082-bbba-2cc2a11d6af0_1536085681402thumb.jpg
